year,pkd,CF_dyn,CF_to_TC,DEBT_to_GS,GS_dyn,NP_dyn,NP_to_GS,NP_to_TC,STL_to_GS,growth,profit,cash,debt_burden,g_med,p_med,growth_high,profit_high,group
2005,10.1,,0.0483369470432886,0.2008055927980818,,,0.0198567295034314,0.0203303838991495,0.1332168369563038,,0.020093556701290448,0.0483369470432886,0.16701121487719278,,0.02492461064356745,False,False,
2005,22.2,,0.1096274759846323,0.3207375191728124,,,0.04465714776988,0.047179386142891,0.2446352482050483,,0.0459182669563855,0.1096274759846323,0.28268638368893034,,0.02492461064356745,False,True,
2005,29.3,,0.1223439178473616,0.3438101743441299,,,0.0570056186376214,0.0611282271003219,0.2540812106390845,,0.05906692286897165,0.1223439178473616,0.2989456924916072,,0.02492461064356745,False,True,
2005,35.1,,0.1161492506700265,0.3106084510454516,,,0.0348527839390181,0.0365425514412565,0.1577108743870576,,0.0356976676901373,0.1161492506700265,0.2341596627162546,,0.02492461064356745,False,True,
2005,41.2,,0.0467960202420928,0.3431273991551975,,,0.0208942774516264,0.0214846761631726,0.3053240555388778,,0.0211894768073995,0.0467960202420928,0.3242257273470377,,0.02492461064356745,False,False,
2005,45.1,,0.0274438355573971,0.2207964094398241,,,0.0061522093757842,0.0062055922618454,0.1947731776760447,,0.0061789008188148,0.0274438355573971,0.2077847935579344,,0.02492461064356745,False,False,
2005,46.3,,0.0285629077798133,0.1777963155210932,,,0.0146299857541714,0.0148994503964652,0.1422177588087469,,0.0147647180753183,0.0285629077798133,0.16000703716492004,,0.02492461064356745,False,False,
2005,46.4,,0.0417015749243597,0.2487530972308337,,,0.0245441401433157,0.0253050811438192,0.2298666369812582,,0.02492461064356745,0.0417015749243597,0.23930986710604596,,0.02492461064356745,False,True,
2005,46.7,,0.0354272240677573,0.1889853429555169,,,0.0162448154844198,0.0165864378401004,0.1563796338573735,,0.0164156266622601,0.0354272240677573,0.17268248840644518,,0.02492461064356745,False,False,
2005,46.9,,0.0585547457843976,0.2393052471573551,,,0.0352087586744755,0.0367745615567031,0.2056006437864179,,0.0359916601155893,0.0585547457843976,0.2224529454718865,,0.02492461064356745,False,True,
2005,47.1,,0.0285072266125874,0.2152055640104627,,,-0.0001339799669279,-0.0001342064405509,0.1818172719870811,,-0.0001340932037394,0.0285072266125874,0.19851141799877192,,0.02492461064356745,False,False,
2005,47.4,,0.042189302588747,0.2038899282818833,,,0.0272840661053944,0.0282903100177089,0.1974976613657624,,0.02778718806155165,0.042189302588747,0.20069379482382285,,0.02492461064356745,False,True,
2005,49.4,,0.0873644979463193,0.2833144801417997,,,0.0212684783544578,0.0218881028604864,0.1955536158046156,,0.0215782906074721,0.0873644979463193,0.23943404797320766,,0.02492461064356745,False,False,
2005,52.2,,0.1314585645674927,0.4637485115006163,,,0.050816399010353,0.0543455797337938,0.1863332627011153,,0.0525809893720734,0.1314585645674927,0.3250408871008658,,0.02492461064356745,False,True,
2005,62.0,,0.142563885228424,0.3444503719187718,,,0.0752099717053827,0.0823412553886089,0.2908660039992306,,0.0787756135469958,0.142563885228424,0.31765818795900125,,0.02492461064356745,False,True,
2006,10.1,0.0424566844025247,0.0482882249246372,0.2083850372355523,0.0422703853978789,-0.0198705887751824,0.0186728557864753,0.019095586712304,0.1417975996955177,0.02161882700840707,0.01888422124938965,0.04537245466358095,0.175091318465535,0.1616938377198411,0.03422680984189995,False,False,Dog
2006,22.2,0.1569614304969888,0.1118646337497369,0.3243528439529308,0.1402226569818123,0.287272762101795,0.0504164073616004,0.0535645393734177,0.2563074433402019,0.19481894986019868,0.051990473367509046,0.13441303212336286,0.29033014364656634,0.1616938377198411,0.03422680984189995,True,True,Star
2006,29.3,-0.041864156433941,0.0998476852989894,0.329584251370727,0.156740478732215,-0.0675386069965333,0.0459528645717656,0.048551336552476,0.2494125233709307,0.015779238433913566,0.0472521005621208,0.028991764432524197,0.28949838737082884,0.1616938377198411,0.03422680984189995,False,True,Cash cow
2006,35.1,0.181717069836913,0.1279333127039838,0.2751286147274386,0.1023022062749079,0.7243847576870253,0.0545218988452369,0.0587336196858889,0.1526308967803114,0.33613467793294877,0.056627759265562905,0.15482519127044841,0.213879755753875,0.1616938377198411,0.03422680984189995,True,True,Star
2006,41.2,0.5859792224909386,0.0615463007440322,0.3531001461212149,0.2311238635357271,1.31352661584086,0.0392645033004824,0.0412191330584699,0.299957115101138,0.7102099006225085,0.040241818179476155,0.3237627616174854,0.32652863061117643,0.1616938377198411,0.03422680984189995,True,True,Star
2006,45.1,0.321312844164364,0.0332538335267044,0.207369351260159,0.1007933048038562,1.762890676513253,0.0154414837464337,0.0157231005224773,0.1786530018310244,0.7283322751604911,0.0155822921344555,0.1772833388455342,0.1930111765455917,0.1616938377198411,0.03422680984189995,True,False,Question mark
2006,46.3,0.0340698314343368,0.0283108193982336,0.1743440329862863,0.0435270945140982,0.0571369959362302,0.0148207931275191,0.0150973830523759,0.1367310165124537,0.0449113072948884,0.0149590880899475,0.0311903254162852,0.15553752474937,0.1616938377198411,0.03422680984189995,False,False,Dog
2006,46.4,0.0671188350878337,0.0419325920076942,0.2448629071344843,0.0642283340837268,0.1619932034588338,0.0267988768179426,0.0277075284704249,0.2281604394147943,0.09778012421013144,0.02725320264418375,0.05452571354776395,0.2365116732746393,0.1616938377198411,0.03422680984189995,False,False,Dog
2006,46.7,0.2668486024863488,0.0393518442042577,0.1866050366113473,0.150275299748285,0.7672275372121,0.0249577516506514,0.025700930369039,0.1541534482214278,0.39478381314891126,0.0253293410098452,0.15310022334530324,0.17037924241638755,0.1616938377198411,0.03422680984189995,True,False,Question mark
2006,46.9,-0.0330382696686958,0.0520926635766078,0.2484844966241308,0.0849290394368855,0.0326926115713672,0.0335135512315184,0.0349400684522815,0.2142655617762846,0.028194460446518965,0.03422680984189995,0.009527196953956,0.2313750292002077,0.1616938377198411,0.03422680984189995,False,True,Cash cow
2006,47.1,0.448012796152079,0.0372245693326905,0.224325953284669,0.1216470302613932,-87.70481927710843,0.0103568310759332,0.0104934647870729,0.1732266886031252,-29.04505315023165,0.01042514793150305,0.24261868274238474,0.1987763209438971,0.1616938377198411,0.03422680984189995,False,False,Dog
2006,47.4,0.6751719933815206,0.0627874412061351,0.2180326949324724,0.1370935737165859,0.5712987012987012,0.0377026294304251,0.0394918512764103,0.2124173433965086,0.4611880894656026,0.0385972403534177,0.36897971729382784,0.2152250191644905,0.1616938377198411,0.03422680984189995,True,True,Star
2006,49.4,0.3306548920171372,0.0941109466193227,0.2815484234100511,0.2501506770819415,0.9300970196133173,0.0328362232138828,0.0342000690123443,0.1961558374320476,0.5036341962374654,0.033518146113113545,0.21238291931822995,0.23885213042104936,0.1616938377198411,0.03422680984189995,True,False,Question mark
